,accuracy,categorical_crossentropy,loss,val_accuracy,val_categorical_crossentropy,val_loss,learning_rate
0,0.2355358898639679,46562972.0,46562972.0,0.24714405834674835,1.8129661083221436,1.8129661083221436,0.019999999552965164
1,0.2513149082660675,1.8109967708587646,1.8109967708587646,0.24714405834674835,1.813989281654358,1.813989281654358,0.019999999552965164
2,0.2513149082660675,1.8114262819290161,1.8114262819290161,0.24714405834674835,1.8152409791946411,1.8152409791946411,0.019999999552965164
3,0.2513497471809387,1.81147038936615,1.81147038936615,0.24714405834674835,1.8146497011184692,1.8146497011184692,0.019999999552965164
4,0.2513497471809387,1.8102710247039795,1.8102710247039795,0.24714405834674835,1.815176248550415,1.815176248550415,0.006000000052154064
5,0.2513149082660675,1.8102613687515259,1.8102613687515259,0.24714405834674835,1.8130979537963867,1.8130979537963867,0.006000000052154064
6,0.2513149082660675,1.8099595308303833,1.8099595308303833,0.24714405834674835,1.813149333000183,1.813149333000183,0.0017999999690800905
7,0.2513149082660675,1.8099111318588257,1.8099111318588257,0.24714405834674835,1.813085675239563,1.813085675239563,0.0017999999690800905
8,0.2513149082660675,1.8097456693649292,1.8097456693649292,0.24714405834674835,1.8130990266799927,1.8130990266799927,0.000539999979082495
9,0.2513497471809387,1.8096824884414673,1.8096824884414673,0.24714405834674835,1.8131464719772339,1.8131464719772339,0.000539999979082495
10,0.2513149082660675,1.8096784353256226,1.8096784353256226,0.24714405834674835,1.8131365776062012,1.8131365776062012,0.00016199999663513154
11,0.2513149082660675,1.809677243232727,1.809677243232727,0.24714405834674835,1.8131506443023682,1.8131506443023682,0.00016199999663513154
12,0.2513149082660675,1.8096551895141602,1.8096551895141602,0.24714405834674835,1.813146948814392,1.813146948814392,4.859999899053946e-05
13,0.2513149082660675,2.2475459575653076,2.2475459575653076,0.24714405834674835,1.8131475448608398,1.8131475448608398,4.859999899053946e-05
14,0.2513149082660675,1.8096482753753662,1.8096482753753662,0.24714405834674835,1.813153624534607,1.813153624534607,1.4579999515262898e-05
15,0.2513149082660675,1.8096486330032349,1.8096486330032349,0.24714405834674835,1.8131494522094727,1.8131494522094727,1.4579999515262898e-05
16,0.2513149082660675,1.809645652770996,1.809645652770996,0.24714405834674835,1.8131507635116577,1.8131507635116577,4.373999672679929e-06
17,0.2513497471809387,1.8095755577087402,1.8095755577087402,0.24714405834674835,1.8131545782089233,1.8131545782089233,4.373999672679929e-06
18,0.2513149082660675,1.8096446990966797,1.8096446990966797,0.24714405834674835,1.8131537437438965,1.8131537437438965,1.3121998563292436e-06
19,0.2513149082660675,1.8096462488174438,1.8096462488174438,0.24714405834674835,1.8131496906280518,1.8131496906280518,1.3121998563292436e-06
