,accuracy,categorical_crossentropy,loss,val_accuracy,val_categorical_crossentropy,val_loss,learning_rate
0,0.24992163479328156,1.8040827512741089,1.8040827512741089,0.16021175682544708,2.442594528198242,2.442594528198242,0.019999999552965164
1,0.2929394841194153,1.7382217645645142,1.7382217645645142,0.342713862657547,1.6707676649093628,1.6707676649093628,0.019999999552965164
2,0.35971298813819885,1.6231839656829834,1.6231839656829834,0.36361104249954224,1.6004832983016968,1.6004832983016968,0.019999999552965164
3,0.40154656767845154,1.5397251844406128,1.5397251844406128,0.35706326365470886,1.6132431030273438,1.6132431030273438,0.019999999552965164
4,0.4266606271266937,1.4748164415359497,1.4748164415359497,0.3711340129375458,1.5851571559906006,1.5851571559906006,0.019999999552965164
5,0.45807933807373047,1.4091429710388184,1.4091429710388184,0.47004735469818115,1.3627467155456543,1.3627467155456543,0.019999999552965164
6,0.4807203412055969,1.3555210828781128,1.3555210828781128,0.4471997916698456,1.488113284111023,1.488113284111023,0.019999999552965164
7,0.4990421235561371,1.307083010673523,1.307083010673523,0.508776843547821,1.3176261186599731,1.3176261186599731,0.019999999552965164
8,0.5210909247398376,1.2634013891220093,1.2634013891220093,0.5135135054588318,1.2720316648483276,1.2720316648483276,0.019999999552965164
9,0.5402138829231262,1.2259442806243896,1.2259442806243896,0.5242407321929932,1.2326606512069702,1.2326606512069702,0.019999999552965164
