,accuracy,categorical_crossentropy,loss,val_accuracy,val_categorical_crossentropy,val_loss,learning_rate
0,0.23884496092796326,6.749281406402588,6.749281406402588,0.2631652355194092,1.836756944656372,1.836756944656372,0.019999999552965164
1,0.2445574551820755,7.689419746398926,7.689419746398926,0.30231261253356934,1.7450015544891357,1.7450015544891357,0.019999999552965164
2,0.3140130341053009,1.726478934288025,1.726478934288025,0.3234884440898895,1.6965583562850952,1.6965583562850952,0.019999999552965164
3,0.2985823154449463,1.7775886058807373,1.7775886058807373,0.3378378450870514,1.6763646602630615,1.6763646602630615,0.019999999552965164
4,0.23469991981983185,21.438016891479492,21.438016891479492,0.2454722821712494,1.8774774074554443,1.8774774074554443,0.019999999552965164
5,0.24490578472614288,1.8595457077026367,1.8595457077026367,0.24714405834674835,1.8410664796829224,1.8410664796829224,0.006000000052154064
6,0.2505486011505127,1.8514114618301392,1.8514114618301392,0.24797993898391724,1.8351798057556152,1.8351798057556152,0.006000000052154064
7,0.2524643838405609,1.817291259765625,1.817291259765625,0.2496517151594162,1.8115406036376953,1.8115406036376953,0.0017999999690800905
8,0.25274303555488586,1.8209339380264282,1.8209339380264282,0.24993033707141876,1.8139029741287231,1.8139029741287231,0.0017999999690800905
9,0.254136323928833,1.81007981300354,1.81007981300354,0.24923376739025116,1.8081079721450806,1.8081079721450806,0.000539999979082495
