,accuracy,categorical_crossentropy,loss,val_accuracy,val_categorical_crossentropy,val_loss,learning_rate
0,0.2629837393760681,108.91797637939453,108.91797637939453,0.3166620135307312,1.7609177827835083,1.7609177827835083,0.004999999888241291
1,0.35974782705307007,1.6399871110916138,1.6399871110916138,0.35567009449005127,1.6749855279922485,1.6749855279922485,0.004999999888241291
2,0.40795570611953735,1.5223891735076904,1.5223891735076904,0.36709389090538025,1.6757087707519531,1.6757087707519531,0.004999999888241291
3,0.4589153230190277,1.404436707496643,1.404436707496643,0.3651435077190399,1.717896580696106,1.717896580696106,0.004999999888241291
4,0.5103277564048767,1.2867990732192993,1.2867990732192993,0.3746168911457062,1.797959327697754,1.797959327697754,0.004999999888241291
5,0.56389981508255,1.1486759185791016,1.1486759185791016,0.37837839126586914,1.9259790182113647,1.9259790182113647,0.004999999888241291
6,0.6207112669944763,1.0173295736312866,1.0173295736312866,0.3793535828590393,2.0488340854644775,2.0488340854644775,0.004999999888241291
7,0.6486467719078064,0.9563142657279968,0.9563142657279968,0.37071606516838074,2.290438413619995,2.290438413619995,0.004999999888241291
8,0.7659270763397217,0.6546328663825989,0.6546328663825989,0.3753134608268738,2.4091403484344482,2.4091403484344482,0.0024999999441206455
9,0.8496290445327759,0.4451720118522644,0.4451720118522644,0.384368896484375,2.7281665802001953,2.7281665802001953,0.0024999999441206455
10,0.8953289985656738,0.33089062571525574,0.33089062571525574,0.3774031698703766,3.076009750366211,3.076009750366211,0.0024999999441206455
11,0.8860635757446289,0.3471599817276001,0.3471599817276001,0.37684592604637146,3.252573251724243,3.252573251724243,0.0024999999441206455
12,0.9077641367912292,0.2888871431350708,0.2888871431350708,0.39746448397636414,3.707456350326538,3.707456350326538,0.0012499999720603228
13,0.9623114466667175,0.1399177610874176,0.1399177610874176,0.39816105365753174,3.643810272216797,3.643810272216797,0.0006249999860301614
14,0.9825838804244995,0.08339444547891617,0.08339444547891617,0.40359431505203247,3.9487295150756836,3.9487295150756836,0.0006249999860301614
15,0.9890278577804565,0.056861523538827896,0.056861523538827896,0.4027584195137024,4.12484884262085,4.12484884262085,0.0003124999930150807
16,0.991396427154541,0.045491594821214676,0.045491594821214676,0.4047088325023651,4.149033546447754,4.149033546447754,0.0003124999930150807
17,0.9929290413856506,0.0365738570690155,0.0365738570690155,0.4054054021835327,4.340459823608398,4.340459823608398,0.00015624999650754035
18,0.9941133260726929,0.030904732644557953,0.030904732644557953,0.40596267580986023,4.513513088226318,4.513513088226318,7.812499825377017e-05
19,0.9948796629905701,0.02781061828136444,0.02781061828136444,0.4061019718647003,4.565844535827637,4.565844535827637,3.9062499126885086e-05
20,0.9952976703643799,0.026378251612186432,0.026378251612186432,0.40596267580986023,4.571122646331787,4.571122646331787,1.9531249563442543e-05
21,0.9955763220787048,0.025800883769989014,0.025800883769989014,0.4054054021835327,4.617631435394287,4.617631435394287,9.765624781721272e-06
22,0.9956111311912537,0.0256181713193655,0.0256181713193655,0.40651991963386536,4.586547374725342,4.586547374725342,4.882812390860636e-06
23,0.9957156181335449,0.025434739887714386,0.025434739887714386,0.4063805937767029,4.65535306930542,4.65535306930542,2.441406195430318e-06
24,0.9955763220787048,0.025539493188261986,0.025539493188261986,0.40665924549102783,4.63739538192749,4.63739538192749,1.220703097715159e-06
