,accuracy,categorical_crossentropy,loss,val_accuracy,val_categorical_crossentropy,val_loss,learning_rate
0,0.2380089908838272,1.825096607208252,1.825096607208252,0.2560601830482483,1.7973026037216187,1.7973026037216187,0.019999999552965164
1,0.26507365703582764,1.8007642030715942,1.8007642030715942,0.32404568791389465,1.8050142526626587,1.8050142526626587,0.019999999552965164
2,0.3005329370498657,1.7537212371826172,1.7537212371826172,0.33379772305488586,1.6809509992599487,1.6809509992599487,0.019999999552965164
3,0.3490891456604004,1.6515603065490723,1.6515603065490723,0.3764279782772064,1.59474778175354,1.59474778175354,0.006000000052154064
4,0.3700929880142212,1.612944483757019,1.612944483757019,0.36918362975120544,1.592097282409668,1.592097282409668,0.006000000052154064
5,0.3862203359603882,1.5776156187057495,1.5776156187057495,0.4168291985988617,1.5223175287246704,1.5223175287246704,0.006000000052154064
6,0.40854784846305847,1.5279732942581177,1.5279732942581177,0.42128726840019226,1.4996875524520874,1.4996875524520874,0.0017999999690800905
7,0.4163154363632202,1.5092029571533203,1.5092029571533203,0.43480077385902405,1.4788702726364136,1.4788702726364136,0.0017999999690800905
8,0.4239436984062195,1.4997413158416748,1.4997413158416748,0.4314572215080261,1.4890133142471313,1.4890133142471313,0.0017999999690800905
9,0.4316416382789612,1.4782944917678833,1.4782944917678833,0.445806622505188,1.4539906978607178,1.4539906978607178,0.000539999979082495
