,accuracy,categorical_crossentropy,loss,val_accuracy,val_categorical_crossentropy,val_loss,learning_rate
0,0.2565397620201111,1.8032158613204956,1.8032158613204956,0.2812761068344116,1.765073299407959,1.765073299407959,9.000000136438757e-05
1,0.2850674092769623,1.7617576122283936,1.7617576122283936,0.2963221073150635,1.7448755502700806,1.7448755502700806,9.000000136438757e-05
2,0.29833850264549255,1.7398477792739868,1.7398477792739868,0.3510727286338806,1.660271167755127,1.660271167755127,9.000000136438757e-05
3,0.3172175884246826,1.70680832862854,1.70680832862854,0.3604067862033844,1.6475882530212402,1.6475882530212402,2.700000004551839e-05
4,0.32456719875335693,1.6913455724716187,1.6913455724716187,0.36528280377388,1.6337758302688599,1.6337758302688599,2.700000004551839e-05
5,0.3263436555862427,1.6869906187057495,1.6869906187057495,0.36082473397254944,1.6307201385498047,1.6307201385498047,2.700000004551839e-05
6,0.3353652060031891,1.6701751947402954,1.6701751947402954,0.3682084083557129,1.6190928220748901,1.6190928220748901,8.099999831756577e-06
7,0.33620119094848633,1.6652612686157227,1.6652612686157227,0.37280580401420593,1.6113004684448242,1.6113004684448242,8.099999831756577e-06
8,0.341217041015625,1.6577961444854736,1.6577961444854736,0.37628865242004395,1.6065398454666138,1.6065398454666138,2.429999995001708e-06
9,0.34111255407333374,1.6555023193359375,1.6555023193359375,0.37559208273887634,1.6061668395996094,1.6061668395996094,2.429999995001708e-06
